rounds,EBDP,PPIC_alpha2.0,PPIC_alpha1.5,PPIC_alpha1.0,PPIC_alpha0.5,PPIC_alpha0.1
27300,69951.3691594961,55142.8773081443,63763.9810484983,71643.0574372681,78319.7964875129,76048.9505170654
27400,70107.2805281799,55238.6399882563,63893.1002483592,71744.7366707459,78502.0798335604,76211.1503150829
27500,70260.0117354868,55322.9840111934,63978.3715219742,71824.1535630899,78698.7631390199,76392.18279932
27600,70434.4047979569,55406.7114241188,64060.1744356001,71937.6012076542,78798.9548521117,76601.7602767091
27700,70587.4444182143,55514.505154806,64201.5320188664,72075.7315712272,78994.4715618245,76688.4908663137
27800,70760.4654170468,55564.0404891978,64295.8148013655,72203.2866670587,79213.0541578423,76972.8838696209
27900,70920.269239168,55648.0213689525,64365.2345347397,72321.044430779,79325.7017415699,77150.616520032
28000,71082.0001375464,55683.8417347134,64471.2428363615,72457.0813760206,79448.532642732,77273.3075947786
28100,71294.3074176102,55731.7353231623,64555.6316287248,72515.0968380639,79592.5982219001,77433.4724752387
28200,71473.290370333,55803.0389931775,64639.7810813198,72650.6131050192,79734.101624008,77621.6659793551
28300,71629.7293686349,55876.2421362721,64708.4695403045,72777.2494376639,79865.1176185339,77833.9769405966
28400,71826.2170302225,55937.5604721784,64825.3611327232,72895.8658053035,79994.1561876099,78018.5490530741
28500,72020.503133064,56009.6797799584,64921.6759480299,72963.6377227084,80204.2392437725,78269.991072656
28600,72184.9904836881,56046.1257386684,65015.3394386324,73100.838049488,80408.7909878943,78394.1080432911
28700,72364.0910209462,56082.8783658402,65039.3441659584,73250.9542278267,80582.3428324262,78573.5547750139
28800,72576.088899977,56180.0194249238,65075.4140922102,73380.6836913338,80721.4084235773,78793.9209514694
28900,72790.7455063869,56216.6935081715,65145.8135073737,73529.1259222482,80839.1222586217,78910.2573640233
29000,72988.2009904115,56229.2947162251,65228.2365052954,73575.4069022681,80982.0659268515,79105.4902689823
29100,73111.8650580463,56301.8142332875,65276.7078364999,73713.1638511176,81042.9013329404,79277.9869477847
29200,73333.8495062871,56349.8861106928,65372.2973288194,73817.0754361214,81210.3052189973,79445.8775763678
29300,73494.3068821398,56386.6305914303,65514.2981680337,73874.8119935288,81361.5928296696,79632.5688643984
29400,73621.031903222,56469.9999510053,65537.8861047421,74018.5627190189,81469.0453808376,79820.50059345
29500,73750.5314514934,56553.3732310357,65597.9808202985,74110.7141280426,81628.5970196516,79947.9268877024
29600,73928.2599378342,56577.3467487725,65681.3917732557,74236.1019526461,81783.9377754048,80069.0774469876
29700,74129.7776929678,56601.6448779132,65728.8089141108,74374.284388578,81899.4517280172,80203.4184383885
29800,74304.7119391706,56637.8495220753,65776.1061464522,74479.3769810177,82077.3320524683,80408.0421040675
29900,74488.803941751,56662.6826097902,65846.4899496456,74603.4790266408,82211.3832297332,80603.7534795336
30000,74684.6402820798,56711.6648223616,65928.551043733,74673.4332422561,82331.9323264119,80815.687525216
30100,74836.5545565467,56782.3968057969,66022.7893334587,74787.3117991372,82449.2885391512,80985.5481000509
30200,75009.2163768428,56830.6909410576,66142.3758122609,74878.1337961998,82567.6520761177,81159.7931134764
30300,75185.5981285367,56890.6827534878,66260.5274895558,74982.002686445,82643.8189855879,81336.7599279687
30400,75321.5425772098,56914.5683700587,66332.5904708313,75051.1916792924,82761.7135175066,81521.8443605005
30500,75494.1865210141,56963.5100353599,66450.5744854936,75142.6113977147,82967.0517842337,81660.1601063961
30600,75653.3685633073,57036.1832990793,66534.5466396416,75224.0583713238,83104.2673329979,81822.2672060354
30700,75830.4166494248,57095.9770931741,66652.9511059694,75292.3807569181,83220.5003651684,82023.8763537611
30800,75964.1741419916,57155.7853477034,66687.485013584,75339.5299382697,83384.9137436841,82184.7561399257
30900,76103.4527297631,57191.6209530335,66733.0465912924,75431.537099486,83558.1499514609,82368.7846329777
31000,76246.7019030586,57227.3291784164,66805.9144425749,75480.3353169855,83679.6174969716,82522.7542876476
31100,76419.4806360906,57262.5824802275,66853.9692367161,75608.3329574606,83862.3194628506,82738.88289864
31200,76564.5300944163,57287.2693208382,66946.5910343861,75702.5751022647,83949.1589693135,82861.3729322978
31300,76752.7466262735,57300.1970046662,67065.2881855971,75827.80540708,84090.9922253057,83090.7113408331
31400,76903.2765187582,57383.3912155855,67149.9152314434,75907.6219246712,84180.1016875081,83255.0242802014
31500,77071.9802362206,57432.6480096891,67197.8884127981,76000.9920853135,84370.5558372092,83335.6569183772
31600,77232.6687987374,57457.4041153286,67282.3513296362,76079.8610768622,84457.4945759367,83563.1524243568
31700,77393.6143506911,57470.3225994726,67389.4494636699,76183.2989827359,84577.5668496899,83713.9924877087
31800,77540.3835392261,57530.8819720965,67449.0236511931,76262.4234995615,84732.645602075,83877.096050763
31900,77721.3280650737,57554.7408345399,67519.8585235128,76364.3062019108,84891.5708815249,84128.6057236502
32000,77887.9318615785,57626.5753423215,67532.8789887539,76480.9567527359,84965.7576141968,84273.3668268014
32100,78000.7639940112,57626.9194135682,67614.5332672877,76585.4249925247,85102.1989863244,84465.3339964958
32200,78208.7639820029,57674.9891761501,67638.7454297088,76689.2128831709,85253.1749697652,84570.0641554757
32300,78307.9934358621,57675.3802381331,67661.7354010795,76795.2087642365,85404.2132444324,84759.6422057122
32400,78514.3896909724,57699.4918216572,67708.9974818132,76898.0681567335,85510.2937412299,84920.7855582469
32500,78617.8549644548,57748.2373452938,67780.4639858562,77000.0468035046,85665.6178168508,85065.3398345885
32600,78745.5454159523,57748.5747571173,67840.4054580935,77082.1777279161,85750.3035422003,85197.8111332246
32700,78908.8617848885,57795.917589546,67875.0971103733,77125.8111722594,85919.8694634618,85343.3663966105
32800,79098.8292354876,57808.634348057,67933.9706196084,77206.4723984305,85985.9516398103,85510.2889753416
32900,79230.7535847532,57881.4236506115,67980.6321563024,77332.8692539593,86095.723807455,85629.9228151339
33000,79340.9607122366,57917.5953077538,68028.7948063891,77424.9213565875,86212.8845440056,85734.6328541501
33100,79459.584607884,57930.1126824564,68052.0836203149,77503.8979063822,86290.6235174698,85873.2717229093
33200,79555.1812930591,57978.9972238772,68064.0671654509,77597.2041018467,86454.887056261,86046.7620911201
33300,79666.833691555,58002.7676382959,68100.6220225047,77642.940683806,86573.5380369984,86150.843567877
33400,79819.047103853,58027.2723938058,68113.3470720469,77768.9012973936,86649.8564004301,86286.6127567105
33500,79954.599441331,58051.0931956024,68148.9367041665,77825.2866874559,86748.9190481028,86426.7340947264
33600,80081.0924313654,58087.2281142326,68208.2909559821,77871.8059812249,86887.5674588264,86495.9399393018
33700,80199.2562750522,58099.3176818704,68232.4156645095,77938.7639269563,86983.7251486505,86670.4781559892
33800,80304.0475119972,58135.8672040486,68266.8842994902,78018.9495495114,87069.6649844953,86804.6439704601
33900,80459.2605952532,58148.5577784293,68327.9660528937,78121.0321112607,87176.5224762068,86908.7342907976
34000,80584.1475310774,58184.9528278499,68386.9384589261,78178.5371688665,87265.5251253108,87071.9746112327
34100,80718.5630730912,58220.5316031876,68470.717129028,78246.2438785247,87385.0333839114,87185.9970786032
34200,80872.7936302393,58244.248767333,68529.5582951133,78326.7188607874,87524.0416633888,87377.2581774829
34300,80984.945613084,58280.462404499,68588.9548350681,78361.0692610665,87608.2074085993,87482.2424690477
34400,81095.8075946078,58340.5776372474,68624.8531847008,78451.2316202361,87749.6609096422,87692.297697539
34500,81196.1797747194,58365.1644438603,68671.4688721407,78508.7795180843,87854.9749990904,87829.0345323964
34600,81338.8464041783,58426.0554784397,68683.6185203667,78565.6640084735,87967.0099878975,87926.003583832
34700,81501.3938203011,58486.607866697,68743.643771599,78669.4663383439,88072.3117943926,88043.2112300895
34800,81650.7968095468,58522.7987793317,68744.212808978,78704.6898044855,88106.5230730435,88159.0699089163
34900,81770.7670097702,58546.8807892883,68768.2343626512,78785.6729489479,88194.058844673,88292.2585807177
35000,81883.7762711816,58559.0891438589,68837.6837040373,78865.2706696913,88293.6994727655,88389.249221478
35100,82000.7073857841,58594.9840389135,68874.0712898403,78948.2206558589,88326.9631932307,88550.8342339978
35200,82127.7673893156,58607.7354328712,68908.6221578903,78994.1569241329,88432.2019503781,88691.8607660815
35300,82285.9108674587,58619.9122434828,68932.0574634207,79099.1670013138,88488.7426097286,88826.2648493589
35400,82385.2519401325,58632.140833328,69015.830513739,79202.091835133,88659.3327301565,88925.4544202789
35500,82543.4985673974,58668.4920961248,69027.8289052559,79294.5108895049,88712.420490094,89042.7609618592
35600,82621.7210607002,58705.4147205509,69051.6362498141,79340.9970926911,88778.9647457414,89186.4460922925
35700,82773.9427738683,58705.9070848922,69098.9319764577,79376.5682646638,88875.6724752454,89328.663906131
35800,82910.3570723881,58765.1738968475,69169.2360348099,79421.4522597932,89029.3570097228,89396.0683931055
35900,83007.5517057442,58802.2719555179,69250.8402382428,79525.942164209,89061.7123364364,89569.6738214947
36000,83162.9118197168,58826.9485221516,69251.3265308408,79594.8234951619,89159.7175603001,89729.6730373564
36100,83284.7521662188,58839.8744791784,69311.5221523982,79628.8520435759,89279.3016987795,89905.3734091131
36200,83402.7203376324,58875.8203265385,69323.3052430315,79686.5873918607,89312.3054303876,89986.9113167065
36300,83495.5283241311,58876.4171751282,69371.340430171,79732.7594877996,89421.7585496096,90129.7055593453
36400,83586.4257109582,58900.284643146,69395.329768633,79778.1726839406,89498.5991681068,90169.9357523306
36500,83664.8035717175,58925.1185134405,69443.1395558745,79801.9444072064,89595.9655743715,90326.8055177576
36600,83754.6018731368,58950.0163061935,69443.5415118925,79837.2174254236,89646.8244122811,90423.3225969677
36700,83864.8876635913,58974.2837247821,69491.0204501657,79882.5749105028,89722.2512588765,90539.1479747821
36800,83963.8369362245,58998.719460729,69527.0129067219,79940.9317978195,89819.8308187288,90637.6591056752
36900,84050.0029826375,59034.9914006307,69575.2053640364,79986.4308848561,89905.9209906196,90783.4108151239
37000,84158.6290184054,59071.952015476,69598.5833995234,80077.9091731901,89980.0170025686,90956.6024693393
37100,84272.2018796805,59109.2256798615,69633.5518346265,80112.9819133426,90045.0531477835,91063.9200301759
37200,84422.7163112851,59133.2242906335,69657.5908987252,80138.032470153,90076.2259616726,91198.2848218457
37300,84533.5244008771,59145.6432115398,69693.1971694138,80172.6025679372,90184.7917114513,91322.4481413257
37400,84636.1575317497,59193.3151453344,69740.5897038887,80229.531160497,90292.8479911273,91397.5298151252
37500,84744.7879799349,59217.7149248823,69764.2593431259,80285.5249557858,90358.3732310006,91507.2334879176
37600,84837.9502115271,59253.6429739677,69799.6781324094,80331.8763524036,90402.5608433254,91593.9405166189
37700,84927.7955597182,59278.2336970586,69823.9086843712,80377.3448388678,90477.3149374928,91701.87804046
37800,85038.5693409793,59290.4756359246,69835.9674242773,80411.967317077,90554.4027681445,91789.217869569
37900,85189.3697568844,59325.8969974608,69836.4943371573,80447.8943291559,90597.9132422312,91929.4839194845
38000,85325.9387342062,59326.2459876727,69848.260765615,80460.0705374083,90663.0350840858,92024.3018789336
38100,85420.4298149008,59350.7315543055,69896.091368606,80494.40480781,90804.3206001725,92162.9133045271
38200,85478.1087836547,59374.4697062152,69943.6862964385,80551.928600752,90868.2896980121,92278.6319513205
38300,85562.0259891953,59386.9043639837,70014.5415832412,80552.4160425413,90970.1375425531,92383.0057060365
38400,85661.2041273915,59399.3348847428,70049.0948081756,80564.8174243825,91013.624074404,92481.8665097519
38500,85774.3592863226,59399.6146086288,70061.9219674003,80633.2737239505,91068.5517740116,92601.2991793879
38600,85859.0837092818,59400.3798597655,70074.6851997904,80667.2795648711,91122.7984067409,92687.6485748244
38700,85985.5327169439,59400.93920249,70086.3069162363,80702.8159523876,91177.2352414646,92771.333761948
38800,86103.8254739672,59401.5443475156,70109.2096435087,80738.0278067758,91220.9830504703,92849.5185214683
38900,86189.1925509735,59414.0425602449,70133.2611975894,80795.4673702219,91317.1552799509,92931.4563349134
39000,86255.2519264119,59438.3212862599,70168.7879164264,80852.7966264762,91414.5128825118,93016.9031357683
39100,86347.1743442003,59438.6404957878,70180.7222669419,80889.2760643239,91489.0558769964,93115.4221949218
39200,86413.5221162912,59462.2417682803,70205.8153449375,80935.8263379129,91562.8666339581,93242.5935605405
39300,86491.0238631184,59474.8961550141,70241.8604212597,80981.8044456501,91649.7266910548,93400.1547291638
39400,86548.963662613,59499.6065519418,70253.5918529344,81040.7209377521,91683.1295190004,93499.9637866335
39500,86642.0857903679,59511.9760676049,70289.2941405864,81053.09662173,91790.6374865811,93598.4295188283
39600,86721.1083297165,59524.0517882368,70301.0322601837,81108.855510431,91835.4838305291,93683.7947605308
39700,86838.2651201075,59536.5534901631,70325.6128157944,81166.7528621009,91902.1598845645,93770.0380247384
39800,86882.3085585891,59537.1140956324,70361.2112245417,81201.9707060664,91957.2301743657,93837.7966066762
39900,86993.3895854039,59549.5510611731,70373.5870895503,81214.1652883707,92011.2120092352,93935.3326279328
40000,87046.3129034406,59562.1408691814,70396.5322997267,81270.9538971164,92054.2932034686,93994.1309030287
40100,87142.0224787276,59611.2563008021,70432.0243651929,81293.7129165473,92111.1273291405,94150.7965164154
40200,87191.8459146746,59623.7228195134,70479.262399969,81316.2973623977,92196.2460217318,94181.1328205824
40300,87301.7886481449,59624.4444005883,70491.2018459822,81316.6264557861,92228.235828142,94329.0081168478
40400,87411.3461014112,59661.2533666176,70515.3131729405,81383.7958220174,92339.6288398827,94408.59346979
40500,87470.4460191876,59661.5979784007,70527.8204737752,81417.21733001,92404.4254605934,94486.906778904
40600,87555.8540837884,59662.0991978046,70551.5750314496,81451.7953673524,92447.9051874522,94575.0970156955
40700,87649.4154553023,59674.4313927177,70552.0913174032,81485.4146174003,92458.861938742,94624.5840834469
40800,87732.4222217698,59687.4999392264,70587.390106592,81496.9028608681,92514.2572400862,94695.3730405901
40900,87808.120580838,59699.8660135422,70599.5283494738,81565.9677014391,92556.8140624572,94771.4540737017
41000,87850.110013581,59700.5139536607,70622.7001043122,81599.5020113698,92579.5669849311,94859.3458451292
41100,87957.2624963428,59712.8861036768,70647.7573286291,81645.1025130727,92676.0346390303,94959.2157629895
41200,88061.8562282256,59725.3566677627,70648.0017802095,81657.0371708871,92730.3854152504,95006.901632652
41300,88122.0032547277,59749.6069045935,70660.1390298238,81713.3769151167,92818.3047216585,95074.2292368144
41400,88183.8647980146,59750.1465536639,70695.9193904786,81747.7581321846,92882.6157516101,95130.9848540075
41500,88209.8817151932,59750.5645533381,70708.2800257369,81759.4092827214,92913.7062941538,95238.5252730273
41600,88283.0476493601,59774.5045891246,70732.1410571266,81783.0436647837,92925.0149993444,95322.9512488177
41700,88398.7433936159,59787.019368607,70756.6099595144,81805.5390125223,92977.3918691598,95390.0053316603
41800,88477.9873365561,59811.2747468125,70769.1862938322,81806.0014945538,93031.4307305238,95487.8886655884
41900,88539.1115200923,59824.0469998014,70792.6744365351,81828.9549995094,93075.3664011654,95548.9150460702
42000,88589.8830333219,59824.4234200844,70816.0295236181,81852.7623352074,93107.9258542484,95626.1704537236
42100,88634.4893689298,59848.8547490749,70816.751603869,81853.4854066566,93129.3914911871,95692.6511841615
42200,88720.5951595094,59873.6246974052,70829.1932101745,81889.3854948937,93173.742671908,95751.545866438
42300,88778.4749356489,59874.1834264836,70829.7066051112,81924.8519130735,93226.3582067167,95828.4168517807
42400,88854.6076032656,59874.6836604163,70864.6363603417,81970.7920055625,93269.1213026618,95897.5614290087
42500,88889.3133470646,59887.1632741892,70877.1014573576,81971.3519313925,93300.7828308772,95948.2477776085
42600,88923.839771743,59899.6484958993,70877.5267791296,82018.2729082679,93343.2521324277,95977.3420758113
42700,89039.8463514273,59911.8405780566,70902.215044718,82018.8520725812,93396.2902589145,96043.9393321989
42800,89075.0755170921,59924.0827461474,70902.8801162326,82042.4011329366,93407.3948123625,96178.9885600889
42900,89152.6719922156,59924.4973930438,70914.8431915413,82088.219761052,93451.5188300045,96219.771893847
43000,89205.421038062,59924.9917187091,70927.0814273983,82122.2929709539,93494.8427862131,96277.972405202
43100,89240.8696844729,59937.8120525305,70927.6221538662,82134.2930388651,93538.7875374845,96335.1501140227
43200,89273.739620272,59938.2844324159,70939.6695799992,82169.1239244929,93560.4529100565,96411.3172001854
43300,89306.9444412369,59950.7853916529,70952.2036959923,82181.2993842685,93561.0301529076,96478.6150034937
43400,89359.0735672204,59951.277776976,70952.7516826738,82205.1014130225,93615.7161516814,96524.8523758404
43500,89450.476139476,59963.5050455341,70953.0207310812,82216.4871768105,93648.8607100516,96583.9143989579
43600,89526.475953037,59964.0014242696,70976.6830851028,82228.214921265,93715.9552845413,96614.2166880345
43700,89578.1420563779,59964.4676909635,70988.4582064292,82240.6526912769,93759.7660858647,96702.4148746374
43800,89595.7365085643,59965.0786529203,70989.0167984288,82262.8196221881,93793.8327280902,96776.725037132
43900,89646.2127122899,59965.6102978897,70989.4645922225,82285.6570982757,93858.6100396184,96856.970206845
44000,89713.3946378017,59977.5635343871,70989.7384343377,82309.4842672203,93870.4274807433,96932.2173418879
44100,89804.0659993623,59990.1263436873,71002.5408297082,82321.8889704262,93892.1569172051,97000.7648912855
44200,89855.4752147654,60002.7357832147,71003.0704165768,82345.2998302806,93934.5968576886,97049.6793780509
44300,89906.1001253484,60003.1990883509,71015.4480277192,82368.0944186166,93968.6632094179,97096.9125444872
44400,89963.679787589,60003.7098175492,71027.9865406859,82414.3885310986,93989.6777935809,97157.3366024177
44500,90007.050568592,60004.4393124091,71040.5832974364,82426.8538882654,94045.3702378878,97263.8487005972
44600,90091.3998473055,60016.4929010391,71065.0829370168,82427.283275058,94067.6309659518,97320.7570037129
44700,90109.3747295991,60017.0871503736,71099.8355557454,82439.0424542367,94078.9435344401,97400.9936212372
44800,90166.0738462564,60029.6639407199,71112.2262817074,82462.7488818132,94100.9850768876,97508.3726402081
44900,90202.2599069804,60030.0780823071,71112.7234840355,82463.2296396478,94133.5363805042,97556.257269914
45000,90227.9930512198,60030.7006012935,71125.3161762364,82510.1196034237,94177.0814514707,97625.1108945063
45100,90308.3143036063,60031.2111048004,71137.8873557762,82510.5120675777,94241.2602111333,97664.4303191878
45200,90357.3681677756,60031.7056091891,71138.3466843624,82522.0519764448,94251.8877205594,97729.7668309454
45300,90399.290397453,60032.3581383333,71138.8063478661,82522.5957284452,94274.6511639897,97788.6999344587
45400,90433.7752531939,60032.747333633,71162.7866146941,82569.6983452258,94309.6132417146,97855.5991355555
45500,90492.6395984433,60033.141020965,71174.5146634774,82603.5662474206,94320.2302732109,97895.486115856
45600,90560.5724524453,60033.7601545344,71186.7609148698,82615.1144189248,94352.2338609868,97934.601602291
45700,90618.9259013172,60046.5373674403,71187.4352862838,82615.7305859854,94363.3654622774,97973.7969223845
45800,90669.8358525233,60058.9623147973,71199.560088994,82616.4502068935,94396.5493918817,98022.0809592942
45900,90695.6002386537,60071.3128556435,71211.8150928317,82617.0441112005,94439.2714903463,98041.4285366717
46000,90756.0250412224,60071.8424389358,71224.2176246722,82640.5743942652,94460.6676246441,98080.6876296621
46100,90808.0803426768,60072.27811155,71224.7202996779,82676.1525860186,94481.7786049486,98090.9190638596
46200,90858.8268848674,60072.9152714306,71225.0975096497,82687.6113337744,94492.3116741375,98157.733426295
46300,90901.8155669139,60085.3110072358,71225.6509335251,82688.0104558867,94537.5681129375,98215.6978284816
46400,90952.2524017325,60097.9724925776,71226.0729083528,82733.5504021341,94558.4701130969,98254.0670177708
46500,91005.2815520363,60110.9942658807,71238.3439038799,82756.7914602671,94582.2476635532,98331.2305115041
46600,91079.344854343,60111.4733409587,71250.8044169221,82757.5367330032,94593.0619084609,98370.6845761595
46700,91105.5946966685,60124.1605313294,71251.0614822693,82758.0714677871,94616.9014115168,98381.5722930039
46800,91140.04938856,60124.5216112092,71251.4689873673,82781.4323278566,94661.0743396044,98410.361138153
46900,91166.8385045767,60124.8197718274,71263.7384476126,82782.0146441115,94671.2529917727,98487.7866178009
47000,91207.124961032,60137.6116617807,71264.3676127415,82794.3198681309,94683.1548703947,98507.1524011821
47100,91224.0765146487,60138.0036772725,71276.632349882,82805.967409721,94683.7327592567,98556.8096376324
47200,91250.3131582556,60150.5350658181,71288.8950238765,82817.632825989,94707.0483717952,98594.9615330258
47300,91291.1346279707,60151.0591533631,71289.4131856536,82818.0781096366,94718.4255906363,98655.3185503343
47400,91323.3527507012,60151.6098977682,71302.226686136,82830.3505555088,94740.3789975004,98741.2098268279
47500,91364.4726341529,60152.159903004,71302.8582859676,82853.55017519,94751.0120281104,98771.0764496371
47600,91389.4242365499,60152.7838364828,71303.40619884,82864.8486106271,94774.8817467599,98819.9002277697
47700,91415.5601567434,60153.1452174578,71303.8348726619,82876.5028070716,94785.9592643736,98870.4691714579
47800,91458.0435795338,60153.949083369,71304.425646674,82922.296504704,94786.675121543,98951.3348893846
47900,91517.4138356646,60154.4671489095,71305.1453560743,82944.2712383629,94808.754239177,99028.9297330586
48000,91552.2740824953,60155.2098237207,71317.0895238704,82967.7756332021,94819.1209023681,99049.5815071667
48100,91577.3313558407,60155.6613608828,71329.1044084631,83002.8880071943,94841.4369992741,99100.2867156354
48200,91618.3954921653,60156.1913514856,71329.5546393807,83015.0488176381,94852.4764777536,99148.9612261002
48300,91644.1480659645,60156.7212955837,71341.0115985455,83015.5814026063,94863.3125067787,99196.3541208927
48400,91644.6917898484,60157.4232019877,71341.4316753639,83016.1841954981,94874.0394975279,99236.7265507381
48500,91669.3290775777,60158.1282531246,71353.6463453018,83016.5255312115,94885.4975825371,99247.0674288381
48600,91687.6936689923,60158.5056048609,71377.6156247016,83016.9267958274,94907.8167703667,99266.9892363044
48700,91721.9070069869,60159.0344444347,71378.0278757298,83028.5335109792,94908.1637719753,99304.75501776
48800,91729.6966637547,60159.8269114365,71378.537627434,83028.9662308468,94929.7241493501,99332.2287496236
48900,91748.1514979261,60160.3177451011,71402.7283684905,83052.4774067044,94940.9349380077,99362.6445890966
49000,91772.0285688314,60160.8399467312,71414.8862985008,83064.4129510259,94983.5867092292,99372.4410967773
49100,91831.592371652,60161.7383612799,71415.5158353397,83064.8752688174,94984.2224328214,99402.3186269954
49200,91865.3654346348,60162.2454668431,71415.7771507978,83065.2062483656,95006.1709155241,99441.242349871
49300,91874.8018322476,60162.9891823424,71416.1949341385,83065.9116956151,95006.5478318336,99501.4913780512
49400,91928.2470822633,60163.4605596886,71416.6615499392,83066.4491903462,95017.8355326611,99573.5952663993
49500,91970.5643791881,60164.0291691632,71417.2359458529,83089.5024612044,95040.0228782183,99604.6694502089
49600,91987.5181554607,60164.4797887034,71417.7515757819,83101.5034324163,95085.9082299249,99635.9687537299
49700,91995.7977609105,60165.1245245123,71418.2733263411,83101.9454622336,95107.5431067908,99677.9464659702
49800,92043.6896196634,60166.0169047507,71418.7824413752,83124.6179664321,95118.1817812005,99708.8424211061
49900,92078.7105676345,60166.559546968,71419.0643726073,83125.1824090044,95139.5707979944,99728.6719013776
50000,92131.1244032519,60167.031197405,71431.0707991761,83136.8180988244,95150.3864656503,99748.7934737379
50100,92158.097439757,60179.6636747466,71431.6719592233,83137.3280992975,95161.9508594943,99788.5976917224
50200,92207.3100245954,60180.3815798806,71432.204201133,83149.3292951276,95184.3573958302,99819.1067501931
50300,92288.160926101,60180.7988737109,71432.9450309027,83149.677034101,95195.9039832989,99857.4764983441
50400,92331.1328679352,60181.3216205853,71433.5423869141,83150.1976833294,95207.0550692743,99895.4616226267
50500,92372.4321026416,60182.0005572132,71434.2285028595,83150.7036200537,95217.9556972404,99915.7967377732
50600,92389.0484767264,60194.3722689995,71446.3255007232,83151.246711085,95218.3860973374,99955.7233812075
50700,92430.4364028666,60195.0359370884,71446.6760731892,83151.6482250126,95218.9542984211,99956.3655921871
50800,92473.8956553463,60195.8297951192,71447.2900076154,83152.0777743873,95240.7519582714,99987.6637870956
50900,92474.3973842459,60196.4157796048,71448.0415665727,83163.839948928,95262.1459069808,100028.7180830855
51000,92509.2079134712,60197.0388749495,71448.7348306817,83175.5962327307,95262.6039358645,100039.0652956371
51100,92509.5945210697,60197.5966910373,71449.1239834026,83187.4118566141,95283.9723052256,100087.531072925
51200,92544.9304149278,60198.3289265778,71461.6906070984,83187.9569280344,95305.1875280956,100088.118943439
51300,92612.7080538964,60198.659604021,71462.1434186777,83188.325981757,95326.8794987645,100109.8930763737
51400,92657.6114552605,60199.2102428992,71462.7471266579,83188.9622118819,95327.572379313,100129.6387604018
51500,92667.058096568,60199.7899733645,71463.2107687499,83201.0061558728,95338.1479280233,100169.788541812
51600,92700.4611170768,60200.4271888352,71463.6847363922,83201.4240367217,95350.6182862976,100189.1592331711
51700,92709.5963716478,60200.9601742807,71464.6513972534,83213.4725493443,95351.1936274805,100226.8594363268
51800,92728.0979241103,60201.3740934008,71465.4402922393,83225.6449459169,95351.810953755,100227.5357218554
51900,92762.8298392252,60202.1057173981,71465.9510973631,83226.3846581575,95385.1111771713,100267.2236509903
52000,92794.9529250824,60202.5808360577,71466.4394009823,83226.9210810122,95406.7952879001,100278.3775328114
52100,92812.9402431492,60203.1069173987,71467.0962243281,83227.4794868584,95417.277287635,100327.9874565642
52200,92821.2946721031,60215.6713160572,71467.7509783949,83228.1702027899,95417.4790157556,100338.409030278
52300,92839.6747992105,60228.6851103636,71468.3039044089,83239.7063731419,95418.0275630509,100377.6916379175
52400,92848.8802953913,60229.2075692128,71468.8106391382,83240.1479365637,95430.6078083187,100387.8150998505
52500,92857.7098098506,60229.8260436512,71481.0653473431,83240.5353214289,95451.5402185779,100407.8402292792
52600,92858.2719307668,60230.4225639584,71481.5565528447,83240.9495803352,95463.0761643587,100437.3052300032
52700,92882.6302555699,60230.9043925368,71481.9638169298,83241.6069560337,95474.1968608197,100458.2771730355
52800,92900.4322624424,60231.4386265956,71482.6268087497,83253.0458553141,95484.8230337641,100478.5797944781
52900,92924.1853745723,60232.0117169116,71494.7230877409,83253.5999692788,95485.3195241297,100526.7343674349
53000,92932.2060989997,60232.5109898788,71495.443243056,83265.2321716817,95485.7807861668,100537.0334088692
53100,92949.0920457472,60233.2551943033,71495.9237103459,83265.579833394,95506.8993475999,100546.7786654571
53200,92957.8108327118,60234.1990228486,71496.5662293204,83266.1702892689,95518.3557546504,100557.1353708041
53300,92984.1713130039,60234.7994276089,71496.9404920785,83266.6481422322,95519.0036780169,100567.9900335115
53400,93025.3849410546,60235.238512085,71497.2920643406,83267.1091955626,95519.4997948583,100597.8464743786
53500,93059.922696756,60235.7850190976,71497.9729158337,83267.7390226215,95519.9090592823,100625.9601680377
53600,93060.5124240661,60236.3236826788,71498.7370476285,83280.2389991382,95530.5863320848,100645.9368666676
53700,93085.7816703628,60237.0271060449,71499.1483040039,83291.0713889605,95531.0356138619,100656.4543903032
53800,93102.1640147032,60237.5875935616,71499.6366536308,83291.6610377007,95541.6568713965,100666.9898196264
53900,93118.0461774946,60249.6999804375,71500.3502956771,83292.2426924127,95552.7435915551,100677.9479674478
54000,93126.9956748967,60250.1802100053,71512.787637081,83292.7809238909,95553.3307511522,100678.3912689666
54100,93136.1719357211,60250.7418607831,71513.3456851622,83293.557369006,95575.3858414467,100679.0883050401
54200,93136.7393988656,60251.3664930337,71513.9896223401,83294.0072062601,95586.1517277617,100707.8746242413
54300,93146.3580051225,60263.7982041473,71514.5373922137,83294.7050965811,95586.6367556311,100735.694319178
54400,93162.8363570537,60264.7056479036,71515.014278851,83295.3135492543,95587.0643922134,100747.1824210366
54500,93180.5139150285,60265.3343205577,71527.1522249384,83295.8947640815,95599.2983460177,100766.110337782
54600,93181.1217309214,60265.8623712051,71527.9377328816,83296.5536779474,95609.832499459,100766.635420202
54700,93181.4923094884,60266.4387046459,71528.497223826,83297.1263182576,95610.3392016111,100787.3710862718
54800,93199.7540063714,60266.789869461,71529.0764051605,83308.9960423976,95621.6091501644,100806.4589272296
